90.426797,23.742369,0.0 
90.427012,23.740640,0.0 
90.427570,23.739894,0.0 
90.428300,23.740051,0.0 
90.430317,23.740405,0.0 
90.433750,23.740326,0.0 
90.434908,23.740758,0.0 
90.433836,23.744726,0.0 
90.431699,23.743924,0.0 
90.429424,23.743767,0.0 
90.426849,23.743728,0.0 """


Basundhara = """90.427662,23.825897,0.0 
90.436159,23.827860,0.0 
90.450493,23.830765,0.0 
90.456844,23.832178,0.0 
90.460792,23.826917,0.0 
90.461479,23.826368,0.0 
90.461908,23.826368,0.0 
90.462337,23.825818,0.0 
90.462509,23.825111,0.0 
90.462766,23.824954,0.0 
90.463625,23.824483,0.0 
90.464655,23.823777,0.0 
90.464655,23.822677,0.0 
90.465170,23.822049,0.0 
90.465513,23.821657,0.0 
90.466200,23.821264,0.0 
90.467230,23.822206,0.0 
90.468860,23.822756,0.0 
90.469890,23.822992,0.0 
90.470663,23.823463,0.0 
90.471607,23.824640,0.0 
90.472980,23.823777,0.0 
90.483795,23.814825,0.0 
90.483452,23.813333,0.0 
90.481649,23.812862,0.0 
90.480791,23.812234,0.0 
90.480104,23.811606,0.0 
90.477958,23.810978,0.0 
90.475040,23.810428,0.0 
90.474525,23.810350,0.0 
90.471693,23.811135,0.0 
90.465770,23.811684,0.0 
90.464225,23.811684,0.0 
90.461994,23.811999,0.0 
90.459076,23.814119,0.0 
90.457702,23.814747,0.0 
90.454612,23.811999,0.0 
90.446115,23.809878,0.0 
90.443454,23.809486,0.0 
90.441738,23.809564,0.0 
90.435591,23.808983,0.0 
90.428348,23.807915,0.0 
90.425087,23.807051,0.0 
90.424228,23.815611,0.0 
90.425687,23.819380,0.0 
90.426460,23.821264,0.0 
90.428520,23.822363,0.0 
90.427747,23.825740,0.0 """
